contract_id,account_id,signed_date,start_date,end_date,term_months,auto_renew,status,billing_cycle,currency,list_price,negotiated_discount_pct,contracted_mrr,annual_contract_value,payment_terms_days,billing_contact_id,csm_id,legal_entity,pricing_model,committed_units,overage_rate_per_unit,unit_type,sla_tier,support_tier,implementation_included,data_region,arr,contract_owner,renewal_probability,primary_product_sku,created_by,created_at
CTR00257,ACC0151,2024-05-28,2024-06-15,2025-06-14,12,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,45,BIL9803,CSM01,Entity-2,flat,0,0.0,none,gold,professional,False,ap-southeast-1,30000.0,AE05,0.81,PRD-PLAT-MM,CSM01,2024-05-28T09:00:00Z
CTR00258,ACC0151,2023-08-03,2023-08-14,2025-08-13,24,False,active,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL1484,CSM01,Entity-2,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,27600.0,AE05,0.82,PRD-PLAT-MM,CSM01,2023-08-03T09:00:00Z
CTR00259,ACC0152,2021-12-28,2022-01-13,2024-01-12,24,False,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL5562,CSM11,Entity-2,flat,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE09,0.68,PRD-PLAT-MM,CSM11,2021-12-28T09:00:00Z
CTR00260,ACC0153,2024-01-12,2024-01-19,2025-01-18,12,False,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL6675,CSM11,Entity-1,flat,0,0.0,none,gold,professional,False,ap-southeast-1,30000.0,AE03,0.85,PRD-PLAT-MM,CSM11,2024-01-12T09:00:00Z
CTR00261,ACC0153,2022-04-29,2022-05-22,2024-05-21,24,True,expired,monthly,USD,2000.0,0.15,2200.0,26400.0,60,BIL8741,CSM11,Entity-2,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,26400.0,AE03,0.98,PRD-PLAT-MM,CSM11,2022-04-29T09:00:00Z
CTR00262,ACC0154,2022-05-06,2022-05-23,2023-05-22,12,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL8813,CSM06,Entity-5,flat,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE12,0.9,PRD-PLAT-MM,CSM06,2022-05-06T09:00:00Z
CTR00263,ACC0155,2023-12-19,2024-01-14,2026-01-13,24,True,active,monthly,USD,2000.0,0.0,2500.0,30000.0,45,BIL8864,CSM20,Entity-5,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE08,0.89,PRD-PLAT-MM,CSM20,2023-12-19T09:00:00Z
CTR00264,ACC0156,2022-07-26,2022-08-14,2023-08-13,12,True,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL4475,CSM06,Entity-4,flat,0,0.0,none,gold,professional,False,eu-west-1,27600.0,AE12,0.83,PRD-PLAT-MM,CSM06,2022-07-26T09:00:00Z
CTR00265,ACC0156,2023-04-24,2023-05-06,2026-05-05,36,False,active,monthly,USD,2000.0,0.15,2200.0,26400.0,30,BIL6749,CSM06,Entity-3,flat,0,0.0,none,gold,professional,False,eu-west-1,26400.0,AE12,0.97,PRD-PLAT-MM,CSM06,2023-04-24T09:00:00Z
CTR00266,ACC0157,2023-01-01,2023-01-13,2025-01-12,24,False,expired,monthly,EUR,2000.0,0.15,3700.0,44400.0,45,BIL4965,CSM01,Entity-2,mixed,0,0.0,none,gold,professional,False,eu-west-1,44400.0,AE12,0.64,PRD-PLAT-MM,CSM01,2023-01-01T09:00:00Z
CTR00267,ACC0158,2023-08-01,2023-08-14,2025-08-13,24,True,active,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL5659,CSM19,Entity-1,flat,0,0.0,none,gold,professional,False,ap-southeast-1,30000.0,AE06,0.85,PRD-PLAT-MM,CSM19,2023-08-01T09:00:00Z
CTR00268,ACC0159,2024-06-05,2024-06-20,2026-06-19,24,True,active,monthly,USD,2000.0,0.05,2400.0,28800.0,60,BIL6459,CSM04,Entity-5,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,28800.0,AE07,0.84,PRD-PLAT-MM,CSM04,2024-06-05T09:00:00Z
CTR00269,ACC0160,2022-01-25,2022-02-05,2024-02-04,24,True,expired,monthly,USD,2000.0,0.2,2100.0,25200.0,30,BIL2678,CSM06,Entity-1,flat,0,0.0,none,gold,professional,False,eu-west-1,25200.0,AE13,0.97,PRD-PLAT-MM,CSM06,2022-01-25T09:00:00Z
CTR00270,ACC0161,2024-03-15,2024-03-25,2025-03-24,12,True,expired,monthly,EUR,2000.0,0.1,2800.0,33600.0,30,BIL1174,CSM03,Entity-2,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,33600.0,AE01,0.79,PRD-PLAT-MM,CSM03,2024-03-15T09:00:00Z
CTR00271,ACC0162,2024-08-03,2024-08-12,2027-08-11,36,True,active,monthly,USD,2000.0,0.05,2400.0,28800.0,45,BIL6745,CSM19,Entity-5,flat,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE13,0.77,PRD-PLAT-MM,CSM19,2024-08-03T09:00:00Z
CTR00272,ACC0162,2023-01-04,2023-02-01,2024-01-31,12,True,expired,monthly,USD,2000.0,0.2,2100.0,25200.0,30,BIL2338,CSM19,Entity-1,flat,0,0.0,none,gold,professional,False,eu-west-1,25200.0,AE13,0.58,PRD-PLAT-MM,CSM19,2023-01-04T09:00:00Z
CTR00273,ACC0163,2024-11-16,2024-12-14,2026-12-13,24,True,active,monthly,USD,2000.0,0.1,3300.0,39600.0,45,BIL6213,CSM09,Entity-4,mixed,0,0.0,none,gold,professional,False,us-east-1,39600.0,AE08,0.86,PRD-PLAT-MM,CSM09,2024-11-16T09:00:00Z
CTR00274,ACC0164,2022-01-21,2022-02-18,2023-02-17,12,True,expired,monthly,USD,2000.0,0.15,2700.0,32400.0,60,BIL3845,CSM07,Entity-2,mixed,0,0.0,none,gold,professional,False,us-east-1,32400.0,AE05,0.61,PRD-PLAT-MM,CSM07,2022-01-21T09:00:00Z
CTR00275,ACC0165,2024-08-04,2024-08-22,2025-08-21,12,False,active,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL1973,CSM08,Entity-2,flat,0,0.0,none,gold,professional,False,us-west-2,27600.0,AE08,0.78,PRD-PLAT-MM,CSM08,2024-08-04T09:00:00Z
CTR00276,ACC0165,2022-07-06,2022-08-01,2023-07-31,12,False,expired,monthly,USD,2000.0,0.2,2600.0,31200.0,30,BIL2899,CSM08,Entity-1,mixed,0,0.0,none,gold,professional,False,us-west-2,31200.0,AE08,0.97,PRD-PLAT-MM,CSM08,2022-07-06T09:00:00Z
CTR00277,ACC0166,2022-05-16,2022-06-05,2023-06-04,12,True,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL9614,CSM17,Entity-5,flat,0,0.0,none,gold,professional,False,ap-southeast-1,27600.0,AE13,0.6,PRD-PLAT-MM,CSM17,2022-05-16T09:00:00Z
CTR00278,ACC0166,2022-08-09,2022-08-19,2023-08-18,12,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL6614,CSM17,Entity-4,flat,0,0.0,none,gold,professional,False,ap-southeast-1,28800.0,AE13,0.61,PRD-PLAT-MM,CSM17,2022-08-09T09:00:00Z
CTR00279,ACC0167,2023-08-19,2023-08-26,2024-08-25,12,True,expired,monthly,USD,2000.0,0.15,2700.0,32400.0,30,BIL6690,CSM10,Entity-2,mixed,0,0.0,none,gold,professional,False,eu-west-1,32400.0,AE02,0.86,PRD-PLAT-MM,CSM10,2023-08-19T09:00:00Z
CTR00280,ACC0168,2023-01-25,2023-02-17,2025-02-16,24,True,expired,monthly,EUR,2000.0,0.0,4000.0,48000.0,30,BIL5633,CSM10,Entity-5,mixed,0,0.0,none,gold,professional,False,us-east-1,48000.0,AE11,0.9,PRD-PLAT-MM,CSM10,2023-01-25T09:00:00Z
CTR00281,ACC0169,2022-04-15,2022-04-24,2023-04-23,12,True,expired,monthly,USD,2000.0,0.1,2600.0,31200.0,45,BIL9218,CSM02,Entity-2,mixed,0,0.0,none,gold,professional,False,us-east-1,31200.0,AE05,0.63,PRD-PLAT-MM,CSM02,2022-04-15T09:00:00Z
CTR00282,ACC0169,2023-09-20,2023-10-12,2025-10-11,24,True,active,monthly,USD,2000.0,0.05,3900.0,46800.0,30,BIL6126,CSM02,Entity-5,mixed,0,0.0,none,gold,professional,False,us-east-1,46800.0,AE05,0.77,PRD-PLAT-MM,CSM02,2023-09-20T09:00:00Z
CTR00283,ACC0170,2023-12-06,2023-12-19,2025-12-18,24,True,active,monthly,USD,2000.0,0.1,2350.0,28200.0,30,BIL1465,CSM09,Entity-4,mixed,0,0.0,none,gold,professional,False,us-east-1,28200.0,AE11,0.81,PRD-PLAT-MM,CSM09,2023-12-06T09:00:00Z
CTR00284,ACC0171,2021-12-29,2022-01-08,2025-01-07,36,True,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL7305,CSM05,Entity-2,flat,0,0.0,none,gold,professional,False,eu-west-1,27600.0,AE13,0.83,PRD-PLAT-MM,CSM05,2021-12-29T09:00:00Z
CTR00285,ACC0171,2024-11-06,2024-12-01,2025-11-30,12,True,active,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL7029,CSM05,Entity-5,flat,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE13,0.81,PRD-PLAT-MM,CSM05,2024-11-06T09:00:00Z
CTR00286,ACC0172,2024-08-28,2024-09-24,2025-09-23,12,True,active,monthly,EUR,2000.0,0.15,2200.0,26400.0,30,BIL3134,CSM02,Entity-2,flat,0,0.0,none,gold,professional,False,ap-southeast-1,26400.0,AE15,0.75,PRD-PLAT-MM,CSM02,2024-08-28T09:00:00Z
CTR00287,ACC0173,2024-09-24,2024-10-16,2027-10-15,36,False,active,monthly,USD,2000.0,0.15,2200.0,26400.0,30,BIL5864,CSM08,Entity-2,flat,0,0.0,none,gold,professional,False,us-east-1,26400.0,AE14,0.71,PRD-PLAT-MM,CSM08,2024-09-24T09:00:00Z
CTR00288,ACC0173,2023-09-17,2023-10-13,2024-10-12,12,False,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,60,BIL8256,CSM08,Entity-5,flat,0,0.0,none,gold,professional,False,us-east-1,27600.0,AE14,0.67,PRD-PLAT-MM,CSM08,2023-09-17T09:00:00Z
CTR00289,ACC0174,2023-11-20,2023-12-06,2024-12-05,12,True,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL5879,CSM10,Entity-3,flat,0,0.0,none,gold,professional,False,eu-west-1,27600.0,AE08,0.56,PRD-PLAT-MM,CSM10,2023-11-20T09:00:00Z
CTR00290,ACC0174,2024-12-08,2024-12-18,2025-12-17,12,True,active,monthly,USD,2000.0,0.15,2200.0,26400.0,30,BIL1517,CSM10,Entity-3,flat,0,0.0,none,gold,professional,False,eu-west-1,26400.0,AE08,0.63,PRD-PLAT-MM,CSM10,2024-12-08T09:00:00Z
CTR00291,ACC0175,2023-12-29,2024-01-12,2025-01-11,12,True,expired,monthly,EUR,2000.0,0.05,2400.0,28800.0,30,BIL2982,CSM16,Entity-2,mixed,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE12,0.67,PRD-PLAT-MM,CSM16,2023-12-29T09:00:00Z
CTR00292,ACC0175,2024-06-25,2024-07-11,2026-07-10,24,True,active,monthly,EUR,2000.0,0.2,2100.0,25200.0,45,BIL6512,CSM16,Entity-1,flat,0,0.0,none,gold,professional,False,eu-west-1,25200.0,AE12,0.89,PRD-PLAT-MM,CSM16,2024-06-25T09:00:00Z
CTR00293,ACC0176,2024-07-23,2024-08-15,2025-08-14,12,True,active,monthly,USD,2000.0,0.15,2200.0,26400.0,60,BIL1433,CSM01,Entity-2,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,26400.0,AE15,0.81,PRD-PLAT-MM,CSM01,2024-07-23T09:00:00Z
CTR00294,ACC0177,2022-02-15,2022-03-12,2025-03-11,36,True,expired,monthly,USD,2000.0,0.0,3500.0,42000.0,30,BIL9939,CSM12,Entity-4,mixed,0,0.0,none,gold,professional,False,us-east-1,42000.0,AE10,0.56,PRD-PLAT-MM,CSM12,2022-02-15T09:00:00Z
CTR00295,ACC0177,2023-05-19,2023-06-08,2025-06-07,24,False,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,45,BIL1343,CSM12,Entity-4,mixed,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE10,0.84,PRD-PLAT-MM,CSM12,2023-05-19T09:00:00Z
CTR00296,ACC0178,2023-10-14,2023-11-10,2026-11-09,36,False,active,monthly,EUR,2000.0,0.05,2450.0,29400.0,30,BIL6435,CSM19,Entity-1,mixed,0,0.0,none,gold,professional,False,us-west-2,29400.0,AE13,0.58,PRD-PLAT-MM,CSM19,2023-10-14T09:00:00Z
CTR00297,ACC0178,2023-08-24,2023-09-10,2024-09-09,12,True,expired,monthly,EUR,2000.0,0.1,2350.0,28200.0,30,BIL9644,CSM19,Entity-4,mixed,0,0.0,none,gold,professional,False,us-west-2,28200.0,AE13,0.85,PRD-PLAT-MM,CSM19,2023-08-24T09:00:00Z
CTR00298,ACC0179,2024-04-20,2024-05-06,2026-05-05,24,True,active,monthly,USD,2000.0,0.15,2500.0,30000.0,45,BIL2063,CSM10,Entity-2,mixed,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE12,0.63,PRD-PLAT-MM,CSM10,2024-04-20T09:00:00Z
CTR00299,ACC0180,2024-05-04,2024-05-19,2026-05-18,24,False,active,monthly,USD,2000.0,0.1,3300.0,39600.0,30,BIL6567,CSM16,Entity-2,mixed,0,0.0,none,gold,professional,False,us-east-1,39600.0,AE03,0.6,PRD-PLAT-MM,CSM16,2024-05-04T09:00:00Z
CTR00300,ACC0181,2023-12-29,2024-01-09,2025-01-08,12,True,expired,monthly,USD,2000.0,0.0,3500.0,42000.0,30,BIL4632,CSM11,Entity-1,mixed,0,0.0,none,gold,professional,False,eu-west-1,42000.0,AE07,0.86,PRD-PLAT-MM,CSM11,2023-12-29T09:00:00Z
CTR00301,ACC0182,2024-02-28,2024-03-24,2025-03-23,12,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL3797,CSM06,Entity-4,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE12,0.97,PRD-PLAT-MM,CSM06,2024-02-28T09:00:00Z
CTR00302,ACC0183,2022-02-05,2022-03-05,2023-03-04,12,True,expired,monthly,USD,2000.0,0.15,2200.0,26400.0,30,BIL9207,CSM08,Entity-1,flat,0,0.0,none,gold,professional,False,us-east-1,26400.0,AE05,0.57,PRD-PLAT-MM,CSM08,2022-02-05T09:00:00Z
CTR00303,ACC0184,2023-05-23,2023-06-15,2025-06-14,24,False,expired,monthly,USD,2000.0,0.15,3200.0,38400.0,45,BIL4724,CSM02,Entity-1,mixed,0,0.0,none,gold,professional,False,us-west-2,38400.0,AE09,0.62,PRD-PLAT-MM,CSM02,2023-05-23T09:00:00Z
CTR00304,ACC0184,2023-05-18,2023-06-16,2025-06-15,24,True,expired,monthly,USD,2000.0,0.0,2550.0,30600.0,30,BIL6754,CSM02,Entity-5,mixed,0,0.0,none,gold,professional,False,us-west-2,30600.0,AE09,0.72,PRD-PLAT-MM,CSM02,2023-05-18T09:00:00Z
CTR00305,ACC0185,2023-12-27,2024-01-05,2026-01-04,24,True,active,monthly,EUR,2000.0,0.05,2900.0,34800.0,30,BIL3208,CSM12,Entity-4,mixed,0,0.0,none,gold,professional,False,us-east-1,34800.0,AE11,0.77,PRD-PLAT-MM,CSM12,2023-12-27T09:00:00Z
CTR00306,ACC0186,2022-02-03,2022-02-11,2025-02-10,36,False,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL3975,CSM19,Entity-1,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE12,0.95,PRD-PLAT-MM,CSM19,2022-02-03T09:00:00Z
CTR00307,ACC0187,2024-09-28,2024-10-10,2025-10-09,12,True,active,monthly,USD,2000.0,0.05,2400.0,28800.0,60,BIL3515,CSM18,Entity-2,flat,0,0.0,none,gold,professional,False,ap-southeast-1,28800.0,AE07,0.65,PRD-PLAT-MM,CSM18,2024-09-28T09:00:00Z
CTR00308,ACC0188,2024-07-31,2024-08-12,2027-08-11,36,False,active,monthly,EUR,2000.0,0.1,2300.0,27600.0,30,BIL2398,CSM16,Entity-3,flat,0,0.0,none,gold,professional,False,us-east-1,27600.0,AE04,0.77,PRD-PLAT-MM,CSM16,2024-07-31T09:00:00Z
CTR00309,ACC0189,2024-10-31,2024-11-25,2026-11-24,24,True,active,monthly,USD,2000.0,0.15,2200.0,26400.0,60,BIL4113,CSM14,Entity-2,flat,0,0.0,none,gold,professional,False,us-east-1,26400.0,AE15,0.86,PRD-PLAT-MM,CSM14,2024-10-31T09:00:00Z
CTR00310,ACC0190,2023-07-17,2023-08-05,2025-08-04,24,True,active,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL9405,CSM06,Entity-5,flat,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE14,0.66,PRD-PLAT-MM,CSM06,2023-07-17T09:00:00Z
CTR00311,ACC0191,2023-03-21,2023-04-11,2024-04-10,12,True,expired,monthly,USD,2000.0,0.15,2200.0,26400.0,30,BIL5806,CSM01,Entity-1,mixed,0,0.0,none,gold,professional,False,us-west-2,26400.0,AE02,0.97,PRD-PLAT-MM,CSM01,2023-03-21T09:00:00Z
CTR00312,ACC0192,2022-08-20,2022-09-05,2024-09-04,24,False,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL5493,CSM18,Entity-1,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE15,0.67,PRD-PLAT-MM,CSM18,2022-08-20T09:00:00Z
CTR00313,ACC0192,2021-12-17,2022-01-11,2024-01-10,24,True,expired,monthly,USD,2000.0,0.2,3100.0,37200.0,30,BIL2793,CSM18,Entity-1,mixed,0,0.0,none,gold,professional,False,eu-west-1,37200.0,AE15,0.9,PRD-PLAT-MM,CSM18,2021-12-17T09:00:00Z
CTR00314,ACC0193,2022-08-19,2022-08-26,2025-08-25,36,True,active,monthly,USD,2000.0,0.15,2200.0,26400.0,45,BIL2734,CSM20,Entity-4,flat,0,0.0,none,gold,professional,False,us-west-2,26400.0,AE08,0.61,PRD-PLAT-MM,CSM20,2022-08-19T09:00:00Z
CTR00315,ACC0194,2022-05-03,2022-05-22,2023-05-21,12,True,expired,monthly,EUR,2000.0,0.2,2600.0,31200.0,30,BIL1090,CSM05,Entity-4,mixed,0,0.0,none,gold,professional,False,us-west-2,31200.0,AE04,0.78,PRD-PLAT-MM,CSM05,2022-05-03T09:00:00Z
CTR00316,ACC0195,2022-08-14,2022-09-01,2023-08-31,12,True,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,45,BIL7384,CSM07,Entity-4,mixed,0,0.0,none,gold,professional,False,us-east-1,27600.0,AE11,0.67,PRD-PLAT-MM,CSM07,2022-08-14T09:00:00Z
CTR00317,ACC0195,2022-08-25,2022-09-01,2024-08-31,24,False,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,45,BIL6777,CSM07,Entity-2,flat,0,0.0,none,gold,professional,False,us-east-1,27600.0,AE11,0.69,PRD-PLAT-MM,CSM07,2022-08-25T09:00:00Z
CTR00318,ACC0196,2023-04-22,2023-05-15,2024-05-14,12,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL2487,CSM20,Entity-1,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,28800.0,AE13,0.86,PRD-PLAT-MM,CSM20,2023-04-22T09:00:00Z
CTR00319,ACC0197,2024-05-23,2024-06-05,2025-06-04,12,False,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL2629,CSM10,Entity-1,flat,0,0.0,none,gold,professional,False,us-west-2,28800.0,AE14,0.57,PRD-PLAT-MM,CSM10,2024-05-23T09:00:00Z
CTR00320,ACC0198,2023-05-02,2023-05-25,2025-05-24,24,True,expired,monthly,USD,2000.0,0.15,2700.0,32400.0,30,BIL8378,CSM06,Entity-2,mixed,0,0.0,none,gold,professional,False,ap-southeast-1,32400.0,AE14,0.98,PRD-PLAT-MM,CSM06,2023-05-02T09:00:00Z
CTR00321,ACC0199,2022-01-13,2022-02-01,2023-01-31,12,False,expired,monthly,USD,2000.0,0.15,2200.0,26400.0,45,BIL6191,CSM04,Entity-5,flat,0,0.0,none,gold,professional,False,eu-west-1,26400.0,AE10,0.98,PRD-PLAT-MM,CSM04,2022-01-13T09:00:00Z
CTR00322,ACC0200,2022-05-06,2022-05-24,2024-05-23,24,True,expired,monthly,USD,2000.0,0.05,3900.0,46800.0,45,BIL1956,CSM11,Entity-2,mixed,0,0.0,none,gold,professional,False,eu-west-1,46800.0,AE14,0.75,PRD-PLAT-MM,CSM11,2022-05-06T09:00:00Z
CTR00323,ACC0200,2024-08-12,2024-08-26,2026-08-25,24,False,active,monthly,USD,2000.0,0.0,2550.0,30600.0,30,BIL7212,CSM11,Entity-3,mixed,0,0.0,none,gold,professional,False,eu-west-1,30600.0,AE14,0.56,PRD-PLAT-MM,CSM11,2024-08-12T09:00:00Z
CTR00324,ACC0201,2022-09-08,2022-10-01,2025-09-30,36,True,active,monthly,EUR,2000.0,0.05,2400.0,28800.0,30,BIL6776,CSM05,Entity-5,flat,0,0.0,none,gold,professional,False,us-west-2,28800.0,AE05,0.72,PRD-PLAT-MM,CSM05,2022-09-08T09:00:00Z
CTR00325,ACC0202,2022-02-28,2022-03-19,2025-03-18,36,False,expired,monthly,EUR,2000.0,0.05,2400.0,28800.0,30,BIL3249,CSM06,Entity-3,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE14,0.63,PRD-PLAT-MM,CSM06,2022-02-28T09:00:00Z
CTR00326,ACC0202,2022-08-26,2022-09-13,2023-09-12,12,False,expired,monthly,EUR,2000.0,0.0,2500.0,30000.0,45,BIL5918,CSM06,Entity-4,flat,0,0.0,none,gold,professional,False,us-east-1,30000.0,AE14,0.91,PRD-PLAT-MM,CSM06,2022-08-26T09:00:00Z
CTR00327,ACC0203,2022-06-13,2022-06-22,2023-06-21,12,True,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,45,BIL8782,CSM17,Entity-5,flat,0,0.0,none,gold,professional,False,us-west-2,27600.0,AE13,0.61,PRD-PLAT-MM,CSM17,2022-06-13T09:00:00Z
CTR00328,ACC0204,2023-11-20,2023-12-14,2025-12-13,24,False,active,monthly,USD,2000.0,0.1,2350.0,28200.0,60,BIL3941,CSM04,Entity-2,mixed,0,0.0,none,gold,professional,False,us-east-1,28200.0,AE09,0.71,PRD-PLAT-MM,CSM04,2023-11-20T09:00:00Z
CTR00329,ACC0205,2023-10-02,2023-10-12,2024-10-11,12,True,expired,monthly,EUR,2000.0,0.05,2400.0,28800.0,30,BIL5883,CSM18,Entity-1,flat,0,0.0,none,gold,professional,False,us-east-1,28800.0,AE08,0.65,PRD-PLAT-MM,CSM18,2023-10-02T09:00:00Z
CTR00330,ACC0206,2021-12-16,2022-01-07,2023-01-06,12,False,expired,monthly,EUR,2000.0,0.0,2500.0,30000.0,30,BIL2114,CSM05,Entity-4,flat,0,0.0,none,gold,professional,False,us-east-1,30000.0,AE03,0.76,PRD-PLAT-MM,CSM05,2021-12-16T09:00:00Z
CTR00331,ACC0207,2022-04-09,2022-04-17,2024-04-16,24,False,expired,monthly,USD,2000.0,0.1,2350.0,28200.0,30,BIL7157,CSM02,Entity-2,mixed,0,0.0,none,gold,professional,False,us-west-2,28200.0,AE14,0.61,PRD-PLAT-MM,CSM02,2022-04-09T09:00:00Z
CTR00332,ACC0207,2024-06-08,2024-07-01,2025-06-30,12,False,active,monthly,USD,2000.0,0.0,2500.0,30000.0,30,BIL7083,CSM02,Entity-2,flat,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE14,0.7,PRD-PLAT-MM,CSM02,2024-06-08T09:00:00Z
CTR00333,ACC0208,2022-02-02,2022-02-12,2024-02-11,24,True,expired,monthly,USD,2000.0,0.05,2400.0,28800.0,30,BIL2318,CSM07,Entity-3,flat,0,0.0,none,gold,professional,False,eu-west-1,28800.0,AE14,0.6,PRD-PLAT-MM,CSM07,2022-02-02T09:00:00Z
CTR00334,ACC0209,2023-10-26,2023-11-24,2026-11-23,36,True,active,monthly,USD,2000.0,0.0,2500.0,30000.0,60,BIL3860,CSM13,Entity-2,flat,0,0.0,none,gold,professional,False,ap-southeast-1,30000.0,AE04,0.85,PRD-PLAT-MM,CSM13,2023-10-26T09:00:00Z
CTR00335,ACC0209,2022-04-22,2022-05-06,2023-05-05,12,True,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,30,BIL6485,CSM13,Entity-2,flat,0,0.0,none,gold,professional,False,ap-southeast-1,27600.0,AE04,0.59,PRD-PLAT-MM,CSM13,2022-04-22T09:00:00Z
CTR00336,ACC0210,2022-11-28,2022-12-12,2023-12-11,12,True,expired,monthly,USD,2000.0,0.2,3100.0,37200.0,30,BIL4196,CSM19,Entity-5,mixed,0,0.0,none,gold,professional,False,us-west-2,37200.0,AE05,0.59,PRD-PLAT-MM,CSM19,2022-11-28T09:00:00Z
CTR00337,ACC0211,2024-08-01,2024-08-22,2026-08-21,24,True,active,monthly,USD,2000.0,0.05,2400.0,28800.0,45,BIL1349,CSM19,Entity-3,flat,0,0.0,none,gold,professional,False,us-west-2,28800.0,AE05,0.64,PRD-PLAT-MM,CSM19,2024-08-01T09:00:00Z
CTR00338,ACC0211,2024-04-14,2024-04-21,2025-04-20,12,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,45,BIL1339,CSM19,Entity-4,flat,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE05,0.55,PRD-PLAT-MM,CSM19,2024-04-14T09:00:00Z
CTR00339,ACC0212,2022-08-18,2022-09-10,2024-09-09,24,False,expired,monthly,USD,2000.0,0.1,2300.0,27600.0,45,BIL6468,CSM01,Entity-1,flat,0,0.0,none,gold,professional,False,eu-west-1,27600.0,AE05,0.58,PRD-PLAT-MM,CSM01,2022-08-18T09:00:00Z
CTR00340,ACC0213,2023-06-23,2023-07-14,2024-07-13,12,True,expired,monthly,EUR,2000.0,0.15,2200.0,26400.0,30,BIL8386,CSM04,Entity-4,mixed,0,0.0,none,gold,professional,False,us-west-2,26400.0,AE06,0.68,PRD-PLAT-MM,CSM04,2023-06-23T09:00:00Z
CTR00341,ACC0214,2023-02-23,2023-03-10,2024-03-09,12,False,expired,monthly,USD,2000.0,0.15,2500.0,30000.0,30,BIL1352,CSM03,Entity-4,mixed,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE15,0.97,PRD-PLAT-MM,CSM03,2023-02-23T09:00:00Z
CTR00342,ACC0215,2024-03-15,2024-04-08,2027-04-07,36,False,active,monthly,USD,2000.0,0.05,2400.0,28800.0,45,BIL9225,CSM15,Entity-1,mixed,0,0.0,none,gold,professional,False,us-west-2,28800.0,AE09,0.65,PRD-PLAT-MM,CSM15,2024-03-15T09:00:00Z
CTR00343,ACC0215,2022-10-22,2022-11-11,2023-11-10,12,False,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,45,BIL3008,CSM15,Entity-5,flat,0,0.0,none,gold,professional,False,us-west-2,30000.0,AE09,0.7,PRD-PLAT-MM,CSM15,2022-10-22T09:00:00Z
CTR00344,ACC0216,2023-03-17,2023-04-07,2024-04-06,12,True,expired,monthly,USD,2000.0,0.0,2500.0,30000.0,45,BIL7041,CSM01,Entity-4,flat,0,0.0,none,gold,professional,False,eu-west-1,30000.0,AE01,0.64,PRD-PLAT-MM,CSM01,2023-03-17T09:00:00Z
