customer_id,company_name,segment,industry,region,country,hq_city,hq_state,employee_count_band,annual_revenue_band,account_owner,source_system,referral_channel,billing_currency,tax_id,primary_contact_name,primary_contact_email,website_domain,crm_lead_score,account_tier,is_key_account,created_at
CUST-05188,Customer Account 05188 Inc,SMB,Financial Services,APAC,Singapore,Singapore City 33,ST20,5000+,$10M-$50M,AM-067,CRM-HubSpot,Conference,GBP,TAX-555495,Contact 05188,contact05188@customer05188.example.com,customer05188.example.com,33,Silver,True,2022-05-06
CUST-05189,Customer Account 05189 Inc,Mid-Market,Media,EMEA,Germany,Germany City 9,ST03,5000+,$10M-$50M,AM-077,CRM-Salesforce,None,USD,TAX-818584,Contact 05189,contact05189@customer05189.example.com,customer05189.example.com,99,Platinum,False,2021-07-24
CUST-05190,Customer Account 05190 Inc,Enterprise,Healthcare,North America,United States,United States City 18,ST43,201-1000,<$1M,AM-030,CRM-HubSpot,Analyst Report,EUR,TAX-329597,Contact 05190,contact05190@customer05190.example.com,customer05190.example.com,80,Standard,False,2021-12-09
CUST-05191,Customer Account 05191 Inc,Enterprise,Telecom,LATAM,Chile,Chile City 30,ST34,201-1000,$10M-$50M,AM-027,CRM-HubSpot,Conference,GBP,TAX-511712,Contact 05191,contact05191@customer05191.example.com,customer05191.example.com,21,Gold,False,2022-02-09
CUST-05192,Customer Account 05192 Inc,SMB,Telecom,North America,Canada,Canada City 15,ST08,51-200,$10M-$50M,AM-034,CRM-HubSpot,Partner,EUR,TAX-600614,Contact 05192,contact05192@customer05192.example.com,customer05192.example.com,35,Standard,False,2023-05-24
CUST-05193,Customer Account 05193 Inc,SMB,Software,North America,Canada,Canada City 28,ST38,1-50,$250M+,AM-015,CRM-Salesforce,Customer Referral,USD,TAX-426685,Contact 05193,contact05193@customer05193.example.com,customer05193.example.com,2,Silver,True,2022-06-29
CUST-05194,Customer Account 05194 Inc,SMB,Telecom,APAC,Singapore,Singapore City 10,ST13,1-50,$1M-$10M,AM-039,CRM-Salesforce,Analyst Report,USD,TAX-448969,Contact 05194,contact05194@customer05194.example.com,customer05194.example.com,59,Standard,False,2022-08-25
CUST-05195,Customer Account 05195 Inc,Mid-Market,Healthcare,North America,Canada,Canada City 26,ST42,1-50,<$1M,AM-057,CRM-Salesforce,Partner,USD,TAX-517098,Contact 05195,contact05195@customer05195.example.com,customer05195.example.com,51,Standard,False,2021-01-23
CUST-05196,Customer Account 05196 Inc,Mid-Market,Retail,LATAM,Argentina,Argentina City 14,ST38,201-1000,$50M-$250M,AM-012,Manual-Import,Partner,USD,TAX-508314,Contact 05196,contact05196@customer05196.example.com,customer05196.example.com,28,Gold,False,2023-04-23
CUST-05197,Customer Account 05197 Inc,Mid-Market,Healthcare,North America,United States,United States City 11,ST37,51-200,$1M-$10M,AM-068,CRM-Salesforce,Partner,USD,TAX-379856,Contact 05197,contact05197@customer05197.example.com,customer05197.example.com,59,Platinum,False,2023-01-04
CUST-05198,Customer Account 05198 Inc,Mid-Market,Education,North America,United States,United States City 6,ST22,201-1000,$1M-$10M,AM-040,CRM-Salesforce,Customer Referral,USD,TAX-650941,Contact 05198,contact05198@customer05198.example.com,customer05198.example.com,89,Platinum,False,2023-04-17
CUST-05199,Customer Account 05199 Inc,SMB,Telecom,North America,Mexico,Mexico City 9,ST25,1001-5000,$1M-$10M,AM-063,CRM-HubSpot,Analyst Report,EUR,TAX-603075,Contact 05199,contact05199@customer05199.example.com,customer05199.example.com,95,Standard,False,2021-09-15
CUST-05200,Customer Account 05200 Inc,Enterprise,Manufacturing,North America,Mexico,Mexico City 2,ST40,1001-5000,$1M-$10M,AM-032,CRM-HubSpot,Customer Referral,USD,TAX-456634,Contact 05200,contact05200@customer05200.example.com,customer05200.example.com,41,Standard,False,2022-03-04
CUST-05201,Customer Account 05201 Inc,Mid-Market,Manufacturing,North America,United States,United States City 28,ST34,1001-5000,$10M-$50M,AM-048,CRM-HubSpot,Customer Referral,USD,TAX-673747,Contact 05201,contact05201@customer05201.example.com,customer05201.example.com,33,Silver,False,2022-10-02
CUST-05202,Customer Account 05202 Inc,Mid-Market,Education,EMEA,UAE,UAE City 28,ST17,51-200,$10M-$50M,AM-014,CRM-Salesforce,Customer Referral,EUR,TAX-778864,Contact 05202,contact05202@customer05202.example.com,customer05202.example.com,29,Silver,False,2022-01-20
CUST-05203,Customer Account 05203 Inc,Mid-Market,Retail,EMEA,Germany,Germany City 36,ST34,1-50,<$1M,AM-053,CRM-Salesforce,Partner,USD,TAX-345822,Contact 05203,contact05203@customer05203.example.com,customer05203.example.com,85,Gold,False,2021-06-07
CUST-05204,Customer Account 05204 Inc,Mid-Market,Manufacturing,EMEA,United Kingdom,United Kingdom City 35,ST15,51-200,<$1M,AM-029,CRM-Salesforce,None,GBP,TAX-779620,Contact 05204,contact05204@customer05204.example.com,customer05204.example.com,83,Silver,False,2021-12-24
CUST-05205,Customer Account 05205 Inc,Mid-Market,Retail,APAC,Japan,Japan City 34,ST18,51-200,$250M+,AM-068,CRM-Salesforce,Analyst Report,USD,TAX-245741,Contact 05205,contact05205@customer05205.example.com,customer05205.example.com,27,Gold,False,2022-11-18
CUST-05206,Customer Account 05206 Inc,Enterprise,Software,North America,United States,United States City 39,ST07,5000+,$10M-$50M,AM-045,CRM-HubSpot,None,USD,TAX-462965,Contact 05206,contact05206@customer05206.example.com,customer05206.example.com,53,Platinum,False,2021-12-28
CUST-05207,Customer Account 05207 Inc,Mid-Market,Manufacturing,North America,Canada,Canada City 30,ST24,51-200,$10M-$50M,AM-064,CRM-Salesforce,Partner,USD,TAX-883622,Contact 05207,contact05207@customer05207.example.com,customer05207.example.com,98,Silver,False,2021-11-19
CUST-05208,Customer Account 05208 Inc,Mid-Market,Financial Services,North America,Mexico,Mexico City 18,ST25,1001-5000,$250M+,AM-023,CRM-HubSpot,Conference,EUR,TAX-444403,Contact 05208,contact05208@customer05208.example.com,customer05208.example.com,26,Silver,False,2021-09-07
CUST-05209,Customer Account 05209 Inc,Mid-Market,Software,LATAM,Argentina,Argentina City 18,ST19,201-1000,$50M-$250M,AM-059,CRM-Salesforce,Customer Referral,USD,TAX-705963,Contact 05209,contact05209@customer05209.example.com,customer05209.example.com,41,Silver,False,2022-03-20
CUST-05210,Customer Account 05210 Inc,Enterprise,Logistics,EMEA,Germany,Germany City 5,ST31,5000+,$250M+,AM-067,CRM-Salesforce,None,USD,TAX-396182,Contact 05210,contact05210@customer05210.example.com,customer05210.example.com,96,Gold,False,2022-05-05
CUST-05211,Customer Account 05211 Inc,Mid-Market,Telecom,EMEA,Germany,Germany City 4,ST39,201-1000,$250M+,AM-012,CRM-Salesforce,None,EUR,TAX-987703,Contact 05211,contact05211@customer05211.example.com,customer05211.example.com,96,Silver,True,2021-11-19
CUST-05212,Customer Account 05212 Inc,SMB,Retail,APAC,India,India City 31,ST03,201-1000,<$1M,AM-039,CRM-HubSpot,Conference,USD,TAX-799284,Contact 05212,contact05212@customer05212.example.com,customer05212.example.com,81,Standard,False,2021-05-26
CUST-05213,Customer Account 05213 Inc,Mid-Market,Media,EMEA,Germany,Germany City 21,ST28,5000+,$50M-$250M,AM-067,CRM-Salesforce,None,USD,TAX-108006,Contact 05213,contact05213@customer05213.example.com,customer05213.example.com,57,Gold,False,2023-05-17
CUST-05214,Customer Account 05214 Inc,SMB,Logistics,APAC,India,India City 39,ST25,1001-5000,$1M-$10M,AM-052,Manual-Import,Conference,USD,TAX-577604,Contact 05214,contact05214@customer05214.example.com,customer05214.example.com,57,Gold,False,2022-01-02
CUST-05215,Customer Account 05215 Inc,Mid-Market,Professional Services,APAC,Singapore,Singapore City 35,ST01,201-1000,<$1M,AM-014,CRM-HubSpot,Conference,GBP,TAX-422841,Contact 05215,contact05215@customer05215.example.com,customer05215.example.com,67,Gold,False,2023-03-12
CUST-05216,Customer Account 05216 Inc,Enterprise,Professional Services,EMEA,Germany,Germany City 5,ST08,1001-5000,$50M-$250M,AM-015,CRM-Salesforce,None,USD,TAX-197537,Contact 05216,contact05216@customer05216.example.com,customer05216.example.com,21,Silver,False,2022-02-13
CUST-05217,Customer Account 05217 Inc,SMB,Logistics,North America,United States,United States City 29,ST40,201-1000,$1M-$10M,AM-052,CRM-HubSpot,Analyst Report,USD,TAX-841053,Contact 05217,contact05217@customer05217.example.com,customer05217.example.com,7,Gold,False,2021-10-23
CUST-05218,Customer Account 05218 Inc,Enterprise,Media,North America,Mexico,Mexico City 20,ST14,201-1000,<$1M,AM-063,CRM-Salesforce,None,USD,TAX-952094,Contact 05218,contact05218@customer05218.example.com,customer05218.example.com,19,Standard,False,2021-05-28
CUST-05219,Customer Account 05219 Inc,SMB,Media,EMEA,France,France City 19,ST33,1001-5000,$50M-$250M,AM-039,CRM-HubSpot,Customer Referral,GBP,TAX-789356,Contact 05219,contact05219@customer05219.example.com,customer05219.example.com,66,Standard,False,2021-11-20
CUST-05220,Customer Account 05220 Inc,SMB,Financial Services,North America,United States,United States City 36,ST40,201-1000,<$1M,AM-073,CRM-Salesforce,Customer Referral,USD,TAX-611171,Contact 05220,contact05220@customer05220.example.com,customer05220.example.com,71,Platinum,True,2021-03-26
CUST-05221,Customer Account 05221 Inc,SMB,Financial Services,APAC,India,India City 35,ST14,1-50,$50M-$250M,AM-061,Manual-Import,Conference,GBP,TAX-877203,Contact 05221,contact05221@customer05221.example.com,customer05221.example.com,78,Silver,False,2022-01-18
CUST-05222,Customer Account 05222 Inc,Mid-Market,Manufacturing,APAC,Singapore,Singapore City 28,ST05,201-1000,$1M-$10M,AM-014,CRM-HubSpot,Customer Referral,GBP,TAX-391640,Contact 05222,contact05222@customer05222.example.com,customer05222.example.com,34,Standard,True,2021-09-30
CUST-05223,Customer Account 05223 Inc,SMB,Financial Services,APAC,Japan,Japan City 33,ST03,1-50,$250M+,AM-052,CRM-HubSpot,None,EUR,TAX-781101,Contact 05223,contact05223@customer05223.example.com,customer05223.example.com,9,Silver,False,2021-07-23
CUST-05224,Customer Account 05224 Inc,Mid-Market,Logistics,North America,United States,United States City 25,ST38,201-1000,$1M-$10M,AM-068,Manual-Import,Analyst Report,GBP,TAX-738032,Contact 05224,contact05224@customer05224.example.com,customer05224.example.com,16,Standard,False,2021-01-17
CUST-05225,Customer Account 05225 Inc,Mid-Market,Retail,North America,Mexico,Mexico City 19,ST47,1-50,$250M+,AM-024,CRM-Salesforce,None,EUR,TAX-713429,Contact 05225,contact05225@customer05225.example.com,customer05225.example.com,77,Standard,False,2021-05-28
CUST-05226,Customer Account 05226 Inc,SMB,Professional Services,APAC,Australia,Australia City 15,ST34,201-1000,$50M-$250M,AM-074,CRM-Salesforce,Customer Referral,USD,TAX-185007,Contact 05226,contact05226@customer05226.example.com,customer05226.example.com,49,Standard,False,2022-06-22
CUST-05227,Customer Account 05227 Inc,Mid-Market,Telecom,EMEA,Netherlands,Netherlands City 25,ST21,1001-5000,$1M-$10M,AM-025,CRM-Salesforce,Partner,EUR,TAX-158083,Contact 05227,contact05227@customer05227.example.com,customer05227.example.com,77,Standard,False,2023-01-21
CUST-05228,Customer Account 05228 Inc,SMB,Manufacturing,North America,Mexico,Mexico City 7,ST37,201-1000,$1M-$10M,AM-033,CRM-Salesforce,Partner,USD,TAX-674926,Contact 05228,contact05228@customer05228.example.com,customer05228.example.com,81,Gold,False,2022-08-18
CUST-05229,Customer Account 05229 Inc,SMB,Healthcare,North America,Canada,Canada City 13,ST49,5000+,$1M-$10M,AM-017,CRM-HubSpot,Customer Referral,EUR,TAX-529976,Contact 05229,contact05229@customer05229.example.com,customer05229.example.com,43,Gold,False,2023-05-14
CUST-05230,Customer Account 05230 Inc,Mid-Market,Healthcare,EMEA,France,France City 39,ST43,201-1000,$1M-$10M,AM-009,CRM-HubSpot,Partner,EUR,TAX-141697,Contact 05230,contact05230@customer05230.example.com,customer05230.example.com,1,Silver,True,2022-10-09
CUST-05231,Customer Account 05231 Inc,Mid-Market,Healthcare,North America,United States,United States City 11,ST09,5000+,$250M+,AM-076,CRM-Salesforce,Conference,USD,TAX-620468,Contact 05231,contact05231@customer05231.example.com,customer05231.example.com,80,Standard,False,2022-01-25
CUST-05232,Customer Account 05232 Inc,Mid-Market,Telecom,North America,Canada,Canada City 1,ST28,51-200,$250M+,AM-021,CRM-HubSpot,Analyst Report,USD,TAX-187135,Contact 05232,contact05232@customer05232.example.com,customer05232.example.com,18,Standard,False,2022-05-28
CUST-05233,Customer Account 05233 Inc,Mid-Market,Media,North America,Mexico,Mexico City 32,ST07,51-200,$50M-$250M,AM-057,CRM-HubSpot,Partner,USD,TAX-881515,Contact 05233,contact05233@customer05233.example.com,customer05233.example.com,24,Silver,False,2021-12-24
CUST-05234,Customer Account 05234 Inc,Enterprise,Telecom,EMEA,United Kingdom,United Kingdom City 35,ST18,51-200,$50M-$250M,AM-011,CRM-Salesforce,Customer Referral,USD,TAX-401217,Contact 05234,contact05234@customer05234.example.com,customer05234.example.com,50,Gold,False,2022-10-14
CUST-05235,Customer Account 05235 Inc,SMB,Logistics,APAC,Japan,Japan City 39,ST06,201-1000,$250M+,AM-049,CRM-HubSpot,Conference,USD,TAX-892272,Contact 05235,contact05235@customer05235.example.com,customer05235.example.com,17,Standard,False,2023-01-29
CUST-05236,Customer Account 05236 Inc,SMB,Professional Services,North America,Mexico,Mexico City 36,ST14,201-1000,$1M-$10M,AM-029,CRM-HubSpot,Partner,GBP,TAX-762069,Contact 05236,contact05236@customer05236.example.com,customer05236.example.com,13,Silver,False,2022-01-20
CUST-05237,Customer Account 05237 Inc,SMB,Media,North America,Mexico,Mexico City 23,ST07,5000+,$50M-$250M,AM-070,CRM-HubSpot,Conference,GBP,TAX-107131,Contact 05237,contact05237@customer05237.example.com,customer05237.example.com,65,Standard,False,2023-01-10
CUST-05238,Customer Account 05238 Inc,SMB,Manufacturing,North America,United States,United States City 5,ST40,1001-5000,$1M-$10M,AM-033,CRM-Salesforce,Customer Referral,USD,TAX-956704,Contact 05238,contact05238@customer05238.example.com,customer05238.example.com,67,Standard,False,2021-09-03
CUST-05239,Customer Account 05239 Inc,SMB,Financial Services,North America,Mexico,Mexico City 15,ST04,5000+,<$1M,AM-078,CRM-Salesforce,Customer Referral,USD,TAX-883028,Contact 05239,contact05239@customer05239.example.com,customer05239.example.com,97,Silver,True,2022-10-24
CUST-05240,Customer Account 05240 Inc,Mid-Market,Professional Services,North America,Mexico,Mexico City 16,ST02,51-200,$1M-$10M,AM-002,CRM-HubSpot,Analyst Report,USD,TAX-356735,Contact 05240,contact05240@customer05240.example.com,customer05240.example.com,44,Gold,False,2021-07-29
CUST-05241,Customer Account 05241 Inc,Mid-Market,Retail,North America,Mexico,Mexico City 35,ST04,5000+,$250M+,AM-003,CRM-Salesforce,Partner,USD,TAX-673584,Contact 05241,contact05241@customer05241.example.com,customer05241.example.com,18,Silver,False,2022-12-25
CUST-05242,Customer Account 05242 Inc,SMB,Manufacturing,North America,United States,United States City 36,ST18,1001-5000,$50M-$250M,AM-059,CRM-Salesforce,Analyst Report,GBP,TAX-830291,Contact 05242,contact05242@customer05242.example.com,customer05242.example.com,40,Standard,False,2022-06-16
CUST-05243,Customer Account 05243 Inc,Mid-Market,Education,EMEA,France,France City 22,ST29,5000+,$10M-$50M,AM-079,CRM-Salesforce,Partner,USD,TAX-927127,Contact 05243,contact05243@customer05243.example.com,customer05243.example.com,94,Silver,False,2021-04-25
CUST-05244,Customer Account 05244 Inc,Mid-Market,Manufacturing,APAC,Singapore,Singapore City 27,ST08,1001-5000,$1M-$10M,AM-063,CRM-HubSpot,Customer Referral,GBP,TAX-863954,Contact 05244,contact05244@customer05244.example.com,customer05244.example.com,74,Gold,False,2021-12-03
CUST-05245,Customer Account 05245 Inc,SMB,Software,APAC,Japan,Japan City 18,ST14,51-200,$50M-$250M,AM-020,CRM-HubSpot,Customer Referral,USD,TAX-982389,Contact 05245,contact05245@customer05245.example.com,customer05245.example.com,68,Standard,False,2022-06-23
CUST-05246,Customer Account 05246 Inc,Mid-Market,Retail,North America,Canada,Canada City 39,ST32,1-50,$250M+,AM-078,CRM-HubSpot,Partner,USD,TAX-888463,Contact 05246,contact05246@customer05246.example.com,customer05246.example.com,55,Silver,False,2022-07-24
CUST-05247,Customer Account 05247 Inc,Mid-Market,Telecom,North America,United States,United States City 33,ST05,51-200,$50M-$250M,AM-073,CRM-Salesforce,Partner,USD,TAX-261161,Contact 05247,contact05247@customer05247.example.com,customer05247.example.com,50,Standard,False,2021-11-29
CUST-05248,Customer Account 05248 Inc,Enterprise,Media,North America,United States,United States City 15,ST39,1-50,$250M+,AM-049,CRM-Salesforce,Analyst Report,USD,TAX-618783,Contact 05248,contact05248@customer05248.example.com,customer05248.example.com,79,Platinum,True,2021-02-24
CUST-05249,Customer Account 05249 Inc,SMB,Software,North America,Canada,Canada City 15,ST02,1001-5000,<$1M,AM-028,CRM-HubSpot,None,USD,TAX-460661,Contact 05249,contact05249@customer05249.example.com,customer05249.example.com,52,Platinum,False,2023-05-01
CUST-05250,Customer Account 05250 Inc,Mid-Market,Telecom,North America,Canada,Canada City 25,ST23,201-1000,$50M-$250M,AM-015,Manual-Import,Analyst Report,EUR,TAX-973826,Contact 05250,contact05250@customer05250.example.com,customer05250.example.com,52,Standard,False,2022-01-08
CUST-05251,Customer Account 05251 Inc,Mid-Market,Logistics,North America,Canada,Canada City 17,ST18,5000+,$10M-$50M,AM-010,Manual-Import,Analyst Report,USD,TAX-926736,Contact 05251,contact05251@customer05251.example.com,customer05251.example.com,32,Standard,False,2022-04-14
CUST-05252,Customer Account 05252 Inc,SMB,Manufacturing,North America,Canada,Canada City 12,ST26,51-200,<$1M,AM-070,CRM-Salesforce,Analyst Report,USD,TAX-292467,Contact 05252,contact05252@customer05252.example.com,customer05252.example.com,36,Standard,False,2022-11-21
CUST-05253,Customer Account 05253 Inc,Mid-Market,Retail,APAC,Australia,Australia City 34,ST29,51-200,$50M-$250M,AM-041,CRM-HubSpot,Conference,USD,TAX-288122,Contact 05253,contact05253@customer05253.example.com,customer05253.example.com,19,Standard,True,2022-05-07
CUST-05254,Customer Account 05254 Inc,SMB,Retail,North America,Mexico,Mexico City 3,ST32,1-50,$1M-$10M,AM-047,CRM-HubSpot,Conference,GBP,TAX-749036,Contact 05254,contact05254@customer05254.example.com,customer05254.example.com,34,Standard,False,2021-11-12
CUST-05255,Customer Account 05255 Inc,Mid-Market,Telecom,North America,Mexico,Mexico City 6,ST21,1001-5000,$10M-$50M,AM-061,Manual-Import,Analyst Report,USD,TAX-202720,Contact 05255,contact05255@customer05255.example.com,customer05255.example.com,25,Silver,False,2023-01-09
CUST-05256,Customer Account 05256 Inc,Enterprise,Logistics,EMEA,United Kingdom,United Kingdom City 9,ST05,5000+,$50M-$250M,AM-040,CRM-HubSpot,Analyst Report,USD,TAX-417621,Contact 05256,contact05256@customer05256.example.com,customer05256.example.com,1,Platinum,False,2022-05-16
CUST-05257,Customer Account 05257 Inc,SMB,Software,North America,Mexico,Mexico City 2,ST09,51-200,$250M+,AM-061,CRM-Salesforce,Partner,USD,TAX-834479,Contact 05257,contact05257@customer05257.example.com,customer05257.example.com,10,Standard,False,2021-07-07
CUST-05258,Customer Account 05258 Inc,Mid-Market,Manufacturing,North America,Canada,Canada City 36,ST08,5000+,<$1M,AM-036,CRM-Salesforce,None,EUR,TAX-961379,Contact 05258,contact05258@customer05258.example.com,customer05258.example.com,88,Gold,False,2022-10-15
CUST-05259,Customer Account 05259 Inc,SMB,Logistics,APAC,Japan,Japan City 3,ST30,51-200,$50M-$250M,AM-036,CRM-HubSpot,None,USD,TAX-420288,Contact 05259,contact05259@customer05259.example.com,customer05259.example.com,56,Gold,True,2022-11-28
CUST-05260,Customer Account 05260 Inc,Enterprise,Telecom,North America,United States,United States City 34,ST37,51-200,$1M-$10M,AM-056,Manual-Import,Customer Referral,GBP,TAX-669657,Contact 05260,contact05260@customer05260.example.com,customer05260.example.com,78,Silver,False,2022-01-26
CUST-05261,Customer Account 05261 Inc,SMB,Media,North America,United States,United States City 2,ST35,51-200,$10M-$50M,AM-035,CRM-Salesforce,None,GBP,TAX-351889,Contact 05261,contact05261@customer05261.example.com,customer05261.example.com,11,Silver,False,2023-05-17
CUST-05262,Customer Account 05262 Inc,Mid-Market,Manufacturing,North America,Mexico,Mexico City 15,ST47,5000+,<$1M,AM-018,CRM-Salesforce,None,USD,TAX-156761,Contact 05262,contact05262@customer05262.example.com,customer05262.example.com,55,Platinum,False,2021-10-11
CUST-05263,Customer Account 05263 Inc,Mid-Market,Professional Services,EMEA,France,France City 14,ST44,51-200,$1M-$10M,AM-029,CRM-Salesforce,Customer Referral,USD,TAX-942937,Contact 05263,contact05263@customer05263.example.com,customer05263.example.com,65,Standard,False,2021-11-01
CUST-05264,Customer Account 05264 Inc,SMB,Logistics,EMEA,United Kingdom,United Kingdom City 35,ST40,51-200,$50M-$250M,AM-044,CRM-Salesforce,Customer Referral,USD,TAX-977834,Contact 05264,contact05264@customer05264.example.com,customer05264.example.com,46,Standard,False,2022-02-07
CUST-05265,Customer Account 05265 Inc,Mid-Market,Telecom,EMEA,France,France City 29,ST25,51-200,$50M-$250M,AM-066,CRM-Salesforce,Analyst Report,GBP,TAX-910298,Contact 05265,contact05265@customer05265.example.com,customer05265.example.com,75,Standard,False,2021-06-09
CUST-05266,Customer Account 05266 Inc,SMB,Financial Services,North America,Canada,Canada City 33,ST32,5000+,$250M+,AM-079,CRM-Salesforce,None,USD,TAX-351447,Contact 05266,contact05266@customer05266.example.com,customer05266.example.com,86,Silver,False,2021-02-04
CUST-05267,Customer Account 05267 Inc,SMB,Education,North America,United States,United States City 4,ST02,1-50,$1M-$10M,AM-039,CRM-Salesforce,Analyst Report,USD,TAX-511616,Contact 05267,contact05267@customer05267.example.com,customer05267.example.com,40,Standard,False,2022-09-02
CUST-05268,Customer Account 05268 Inc,Mid-Market,Manufacturing,EMEA,France,France City 35,ST10,201-1000,$50M-$250M,AM-006,Manual-Import,Customer Referral,USD,TAX-780414,Contact 05268,contact05268@customer05268.example.com,customer05268.example.com,9,Silver,False,2022-06-24
CUST-05269,Customer Account 05269 Inc,Mid-Market,Media,North America,United States,United States City 6,ST47,51-200,$10M-$50M,AM-012,CRM-Salesforce,None,EUR,TAX-141532,Contact 05269,contact05269@customer05269.example.com,customer05269.example.com,33,Standard,False,2023-03-24
CUST-05270,Customer Account 05270 Inc,Mid-Market,Telecom,North America,Mexico,Mexico City 25,ST43,51-200,$50M-$250M,AM-042,CRM-HubSpot,Partner,USD,TAX-341220,Contact 05270,contact05270@customer05270.example.com,customer05270.example.com,38,Standard,False,2021-06-29
CUST-05271,Customer Account 05271 Inc,SMB,Media,EMEA,Germany,Germany City 3,ST23,1001-5000,$50M-$250M,AM-037,CRM-Salesforce,Customer Referral,USD,TAX-471094,Contact 05271,contact05271@customer05271.example.com,customer05271.example.com,5,Standard,False,2023-02-28
CUST-05272,Customer Account 05272 Inc,Enterprise,Healthcare,EMEA,France,France City 35,ST11,201-1000,<$1M,AM-041,CRM-Salesforce,Partner,EUR,TAX-957905,Contact 05272,contact05272@customer05272.example.com,customer05272.example.com,65,Standard,False,2022-12-29
CUST-05273,Customer Account 05273 Inc,SMB,Media,LATAM,Argentina,Argentina City 12,ST29,201-1000,<$1M,AM-043,CRM-Salesforce,Partner,USD,TAX-501719,Contact 05273,contact05273@customer05273.example.com,customer05273.example.com,8,Standard,True,2023-05-24
CUST-05274,Customer Account 05274 Inc,Mid-Market,Professional Services,APAC,Japan,Japan City 15,ST16,5000+,$10M-$50M,AM-066,CRM-HubSpot,Partner,USD,TAX-342601,Contact 05274,contact05274@customer05274.example.com,customer05274.example.com,60,Silver,False,2021-02-23
CUST-05275,Customer Account 05275 Inc,Enterprise,Media,LATAM,Argentina,Argentina City 8,ST33,201-1000,<$1M,AM-012,CRM-Salesforce,None,GBP,TAX-149925,Contact 05275,contact05275@customer05275.example.com,customer05275.example.com,44,Gold,True,2021-11-26
CUST-05276,Customer Account 05276 Inc,SMB,Healthcare,EMEA,United Kingdom,United Kingdom City 18,ST25,1001-5000,<$1M,AM-006,CRM-Salesforce,Conference,USD,TAX-987103,Contact 05276,contact05276@customer05276.example.com,customer05276.example.com,72,Standard,False,2023-06-06
CUST-05277,Customer Account 05277 Inc,SMB,Manufacturing,EMEA,France,France City 20,ST21,201-1000,$10M-$50M,AM-017,CRM-HubSpot,Partner,USD,TAX-916034,Contact 05277,contact05277@customer05277.example.com,customer05277.example.com,99,Silver,False,2021-05-17
CUST-05278,Customer Account 05278 Inc,Enterprise,Healthcare,APAC,Australia,Australia City 1,ST37,1-50,$50M-$250M,AM-033,CRM-HubSpot,Customer Referral,USD,TAX-794091,Contact 05278,contact05278@customer05278.example.com,customer05278.example.com,15,Standard,False,2021-06-03
CUST-05279,Customer Account 05279 Inc,Mid-Market,Media,EMEA,France,France City 36,ST33,1-50,<$1M,AM-036,CRM-HubSpot,Partner,GBP,TAX-375596,Contact 05279,contact05279@customer05279.example.com,customer05279.example.com,68,Platinum,False,2023-04-28
CUST-05280,Customer Account 05280 Inc,Mid-Market,Healthcare,North America,United States,United States City 11,ST47,201-1000,$1M-$10M,AM-024,CRM-HubSpot,Partner,USD,TAX-612900,Contact 05280,contact05280@customer05280.example.com,customer05280.example.com,73,Gold,False,2022-08-20
CUST-05281,Customer Account 05281 Inc,SMB,Software,EMEA,France,France City 33,ST30,51-200,$1M-$10M,AM-064,CRM-HubSpot,Conference,GBP,TAX-479717,Contact 05281,contact05281@customer05281.example.com,customer05281.example.com,58,Silver,False,2023-05-22
CUST-05282,Customer Account 05282 Inc,Mid-Market,Education,EMEA,Germany,Germany City 39,ST21,1001-5000,$50M-$250M,AM-049,Manual-Import,Conference,GBP,TAX-173613,Contact 05282,contact05282@customer05282.example.com,customer05282.example.com,41,Standard,False,2022-10-06
CUST-05283,Customer Account 05283 Inc,Mid-Market,Logistics,North America,Canada,Canada City 22,ST43,1-50,$50M-$250M,AM-007,CRM-HubSpot,Partner,USD,TAX-676720,Contact 05283,contact05283@customer05283.example.com,customer05283.example.com,97,Standard,False,2021-11-24
CUST-05284,Customer Account 05284 Inc,SMB,Financial Services,North America,United States,United States City 5,ST16,5000+,$10M-$50M,AM-056,CRM-Salesforce,Partner,GBP,TAX-467386,Contact 05284,contact05284@customer05284.example.com,customer05284.example.com,75,Standard,False,2022-05-21
CUST-05285,Customer Account 05285 Inc,Mid-Market,Education,EMEA,Netherlands,Netherlands City 8,ST27,51-200,$1M-$10M,AM-051,CRM-Salesforce,None,USD,TAX-706248,Contact 05285,contact05285@customer05285.example.com,customer05285.example.com,84,Standard,False,2023-05-01
CUST-05286,Customer Account 05286 Inc,SMB,Manufacturing,LATAM,Brazil,Brazil City 28,ST34,5000+,$250M+,AM-069,CRM-Salesforce,Analyst Report,EUR,TAX-786256,Contact 05286,contact05286@customer05286.example.com,customer05286.example.com,63,Gold,False,2021-04-26
CUST-05287,Customer Account 05287 Inc,Enterprise,Software,EMEA,Germany,Germany City 11,ST06,1-50,$1M-$10M,AM-003,CRM-Salesforce,None,USD,TAX-891222,Contact 05287,contact05287@customer05287.example.com,customer05287.example.com,41,Silver,False,2022-11-08
CUST-05288,Customer Account 05288 Inc,Mid-Market,Education,North America,United States,United States City 14,ST05,5000+,$50M-$250M,AM-046,CRM-Salesforce,Conference,GBP,TAX-104095,Contact 05288,contact05288@customer05288.example.com,customer05288.example.com,32,Standard,False,2022-11-07
CUST-05289,Customer Account 05289 Inc,SMB,Software,North America,Canada,Canada City 37,ST48,5000+,$10M-$50M,AM-008,CRM-Salesforce,Conference,USD,TAX-160854,Contact 05289,contact05289@customer05289.example.com,customer05289.example.com,33,Standard,False,2021-11-09
