customer_id,customer_name,region,segment,account_manager,credit_terms,onboarding_date,primary_contact_email,billing_address_line1,billing_address_city,billing_address_state,billing_address_zip,industry_code,source_system,created_at
CUST-00907,Customer Account 00907 Inc,West,SMB,AM-019,Prepaid,2017-01-30,contact00907@customer00907.example.com,3696 Commerce St,West City 31,XX,48625,CON,Manual-Import,2023-04-07
CUST-00908,Customer Account 00908 Inc,South,Mid-Market,AM-016,Prepaid,2016-04-26,contact00908@customer00908.example.com,2527 Commerce St,South City 36,XX,65318,CON,CRM-Legacy,2021-02-11
CUST-00909,Customer Account 00909 Inc,South,Mid-Market,AM-044,Net60,2020-12-16,contact00909@customer00909.example.com,8418 Commerce St,South City 32,XX,11299,MFG,CRM-NextGen,2023-11-16
CUST-00910,Customer Account 00910 Inc,East,SMB,AM-053,Net30,2022-08-22,contact00910@customer00910.example.com,8780 Commerce St,East City 12,XX,37074,CON,Manual-Import,2016-12-26
CUST-00911,Customer Account 00911 Inc,South,Enterprise,AM-045,Prepaid,2023-02-13,contact00911@customer00911.example.com,8691 Commerce St,South City 10,XX,70223,RTL,CRM-Legacy,2016-07-31
CUST-00912,Customer Account 00912 Inc,East,Enterprise,AM-042,Net45,2017-08-16,contact00912@customer00912.example.com,8344 Commerce St,East City 7,XX,35064,HLC,CRM-Legacy,2023-09-24
CUST-00913,Customer Account 00913 Inc,South,Mid-Market,AM-029,Net45,2017-05-26,contact00913@customer00913.example.com,4879 Commerce St,South City 1,XX,49511,HLC,CRM-NextGen,2016-11-26
CUST-00914,Customer Account 00914 Inc,Central,Enterprise,AM-002,Prepaid,2018-08-13,contact00914@customer00914.example.com,4366 Commerce St,Central City 30,XX,14541,MFG,CRM-Legacy,2021-07-29
CUST-00915,Customer Account 00915 Inc,Central,SMB,AM-037,Net45,2017-07-05,contact00915@customer00915.example.com,1685 Commerce St,Central City 31,XX,70247,LOG,CRM-NextGen,2024-01-08
CUST-00916,Customer Account 00916 Inc,Central,Enterprise,AM-048,Net60,2023-10-12,contact00916@customer00916.example.com,2992 Commerce St,Central City 32,XX,41500,RTL,Manual-Import,2017-05-10
CUST-00917,Customer Account 00917 Inc,East,Enterprise,AM-056,Prepaid,2022-05-20,contact00917@customer00917.example.com,4669 Commerce St,East City 16,XX,96758,AGR,Manual-Import,2016-10-02
CUST-00918,Customer Account 00918 Inc,East,Mid-Market,AM-043,Net30,2023-05-25,contact00918@customer00918.example.com,6840 Commerce St,East City 8,XX,56930,MFG,Manual-Import,2017-08-11
CUST-00919,Customer Account 00919 Inc,West,SMB,AM-005,Net45,2017-01-03,contact00919@customer00919.example.com,7028 Commerce St,West City 8,XX,63046,AGR,Manual-Import,2018-01-10
CUST-00920,Customer Account 00920 Inc,South,SMB,AM-014,Net60,2019-04-11,contact00920@customer00920.example.com,714 Commerce St,South City 33,XX,69414,CON,CRM-Legacy,2018-05-14
CUST-00921,Customer Account 00921 Inc,South,SMB,AM-036,Net60,2018-12-29,contact00921@customer00921.example.com,4139 Commerce St,South City 29,XX,38627,HLC,Manual-Import,2020-06-17
CUST-00922,Customer Account 00922 Inc,East,Enterprise,AM-044,Prepaid,2019-09-26,contact00922@customer00922.example.com,3321 Commerce St,East City 4,XX,93367,AGR,CRM-Legacy,2020-12-28
CUST-00923,Customer Account 00923 Inc,East,Enterprise,AM-020,Prepaid,2023-08-09,contact00923@customer00923.example.com,8717 Commerce St,East City 13,XX,99717,RTL,Manual-Import,2016-10-30
CUST-00924,Customer Account 00924 Inc,South,Mid-Market,AM-035,Net45,2022-12-03,contact00924@customer00924.example.com,4775 Commerce St,South City 27,XX,47648,MFG,CRM-Legacy,2020-08-24
CUST-00925,Customer Account 00925 Inc,North,Enterprise,AM-014,Net30,2021-02-01,contact00925@customer00925.example.com,5673 Commerce St,North City 8,XX,15363,LOG,CRM-NextGen,2020-09-16
CUST-00926,Customer Account 00926 Inc,North,SMB,AM-013,Prepaid,2020-06-27,contact00926@customer00926.example.com,6839 Commerce St,North City 7,XX,98940,TEC,CRM-NextGen,2023-11-18
CUST-00927,Customer Account 00927 Inc,North,Mid-Market,AM-026,Net45,2019-10-15,contact00927@customer00927.example.com,7049 Commerce St,North City 11,XX,14608,RTL,Manual-Import,2020-10-02
CUST-00928,Customer Account 00928 Inc,Central,SMB,AM-053,Net30,2016-10-15,contact00928@customer00928.example.com,7951 Commerce St,Central City 16,XX,99789,MFG,CRM-NextGen,2018-07-12
CUST-00929,Customer Account 00929 Inc,Central,Mid-Market,AM-040,Prepaid,2022-11-26,contact00929@customer00929.example.com,7861 Commerce St,Central City 19,XX,92975,CON,CRM-Legacy,2023-04-05
CUST-00930,Customer Account 00930 Inc,North,SMB,AM-041,Net60,2022-08-21,contact00930@customer00930.example.com,7027 Commerce St,North City 23,XX,87736,HLC,CRM-NextGen,2018-06-13
CUST-00931,Customer Account 00931 Inc,North,Enterprise,AM-052,Prepaid,2023-09-25,contact00931@customer00931.example.com,6650 Commerce St,North City 13,XX,87348,AGR,CRM-Legacy,2018-09-17
CUST-00932,Customer Account 00932 Inc,Central,Enterprise,AM-057,Net30,2018-11-25,contact00932@customer00932.example.com,5405 Commerce St,Central City 34,XX,86341,RTL,CRM-Legacy,2018-04-06
CUST-00933,Customer Account 00933 Inc,South,SMB,AM-054,Net60,2016-11-13,contact00933@customer00933.example.com,6881 Commerce St,South City 23,XX,10336,RTL,CRM-NextGen,2017-10-07
CUST-00934,Customer Account 00934 Inc,East,Enterprise,AM-037,Net60,2019-11-10,contact00934@customer00934.example.com,2723 Commerce St,East City 10,XX,13528,AGR,Manual-Import,2020-07-21
CUST-00935,Customer Account 00935 Inc,South,SMB,AM-013,Net30,2022-10-04,contact00935@customer00935.example.com,3114 Commerce St,South City 11,XX,82878,LOG,Manual-Import,2018-03-14
CUST-00936,Customer Account 00936 Inc,East,Mid-Market,AM-018,Net30,2017-05-09,contact00936@customer00936.example.com,5995 Commerce St,East City 27,XX,34342,TEC,Manual-Import,2023-05-07
CUST-00937,Customer Account 00937 Inc,East,Enterprise,AM-015,Net30,2018-12-11,contact00937@customer00937.example.com,3355 Commerce St,East City 6,XX,14712,LOG,Manual-Import,2021-11-22
CUST-00938,Customer Account 00938 Inc,North,SMB,AM-047,Net45,2017-12-29,contact00938@customer00938.example.com,2695 Commerce St,North City 6,XX,84670,TEC,Manual-Import,2022-10-23
CUST-00939,Customer Account 00939 Inc,North,Enterprise,AM-020,Prepaid,2021-06-03,contact00939@customer00939.example.com,4571 Commerce St,North City 8,XX,63184,TEC,CRM-Legacy,2016-02-14
CUST-00940,Customer Account 00940 Inc,East,Mid-Market,AM-031,Net30,2023-03-26,contact00940@customer00940.example.com,4194 Commerce St,East City 29,XX,13884,MFG,CRM-Legacy,2022-06-26
CUST-00941,Customer Account 00941 Inc,South,SMB,AM-047,Prepaid,2023-08-19,contact00941@customer00941.example.com,7253 Commerce St,South City 32,XX,64311,RTL,CRM-Legacy,2019-02-18
CUST-00942,Customer Account 00942 Inc,East,Mid-Market,AM-021,Net45,2023-11-01,contact00942@customer00942.example.com,9546 Commerce St,East City 25,XX,86540,HLC,Manual-Import,2023-09-25
CUST-00943,Customer Account 00943 Inc,North,Mid-Market,AM-042,Net45,2023-06-12,contact00943@customer00943.example.com,9249 Commerce St,North City 14,XX,51561,TEC,Manual-Import,2019-12-08
CUST-00944,Customer Account 00944 Inc,South,Mid-Market,AM-055,Net45,2018-09-26,contact00944@customer00944.example.com,5595 Commerce St,South City 26,XX,22090,LOG,CRM-Legacy,2016-12-10
CUST-00945,Customer Account 00945 Inc,West,SMB,AM-013,Net60,2022-05-20,contact00945@customer00945.example.com,4997 Commerce St,West City 14,XX,65191,HLC,Manual-Import,2019-11-09
CUST-00946,Customer Account 00946 Inc,East,Mid-Market,AM-040,Prepaid,2022-05-17,contact00946@customer00946.example.com,2326 Commerce St,East City 3,XX,27478,AGR,CRM-Legacy,2016-06-23
CUST-00947,Customer Account 00947 Inc,East,Enterprise,AM-052,Net30,2017-01-18,contact00947@customer00947.example.com,2124 Commerce St,East City 8,XX,67330,RTL,CRM-NextGen,2019-04-20
CUST-00948,Customer Account 00948 Inc,West,SMB,AM-039,Net30,2020-04-22,contact00948@customer00948.example.com,4002 Commerce St,West City 21,XX,22597,HLC,Manual-Import,2022-07-30
CUST-00949,Customer Account 00949 Inc,East,Mid-Market,AM-007,Net45,2016-10-17,contact00949@customer00949.example.com,2961 Commerce St,East City 9,XX,13059,CON,Manual-Import,2017-01-12
CUST-00950,Customer Account 00950 Inc,North,SMB,AM-006,Net45,2016-12-20,contact00950@customer00950.example.com,1049 Commerce St,North City 24,XX,42105,HLC,CRM-Legacy,2023-05-13
CUST-00951,Customer Account 00951 Inc,South,Enterprise,AM-042,Net30,2023-05-10,contact00951@customer00951.example.com,8839 Commerce St,South City 17,XX,24058,HLC,Manual-Import,2021-07-11
CUST-00952,Customer Account 00952 Inc,North,Mid-Market,AM-043,Net45,2018-11-20,contact00952@customer00952.example.com,7012 Commerce St,North City 7,XX,88934,CON,CRM-Legacy,2023-11-10
CUST-00953,Customer Account 00953 Inc,East,SMB,AM-025,Prepaid,2017-06-13,contact00953@customer00953.example.com,9481 Commerce St,East City 32,XX,47881,LOG,CRM-NextGen,2021-08-26
CUST-00954,Customer Account 00954 Inc,North,Mid-Market,AM-007,Prepaid,2016-09-13,contact00954@customer00954.example.com,7651 Commerce St,North City 24,XX,89105,LOG,Manual-Import,2019-01-29
CUST-00955,Customer Account 00955 Inc,West,Mid-Market,AM-010,Net45,2020-09-08,contact00955@customer00955.example.com,1356 Commerce St,West City 23,XX,46081,RTL,CRM-NextGen,2022-03-02
CUST-00956,Customer Account 00956 Inc,West,Mid-Market,AM-006,Net60,2019-07-01,contact00956@customer00956.example.com,1039 Commerce St,West City 5,XX,39870,CON,Manual-Import,2021-07-12
CUST-00957,Customer Account 00957 Inc,South,SMB,AM-026,Net45,2020-03-07,contact00957@customer00957.example.com,4550 Commerce St,South City 12,XX,25137,LOG,CRM-Legacy,2023-10-03
CUST-00958,Customer Account 00958 Inc,North,SMB,AM-006,Prepaid,2022-05-15,contact00958@customer00958.example.com,4976 Commerce St,North City 5,XX,63240,TEC,Manual-Import,2016-04-14
CUST-00959,Customer Account 00959 Inc,North,SMB,AM-035,Net60,2019-01-09,contact00959@customer00959.example.com,4772 Commerce St,North City 20,XX,65717,RTL,CRM-NextGen,2020-06-10
CUST-00960,Customer Account 00960 Inc,Central,Mid-Market,AM-048,Net45,2020-07-18,contact00960@customer00960.example.com,9679 Commerce St,Central City 14,XX,92650,AGR,CRM-NextGen,2021-10-07
CUST-00961,Customer Account 00961 Inc,West,Mid-Market,AM-042,Net45,2020-12-02,contact00961@customer00961.example.com,8450 Commerce St,West City 26,XX,98904,CON,CRM-NextGen,2020-09-21
CUST-00962,Customer Account 00962 Inc,West,Mid-Market,AM-052,Net30,2016-06-16,contact00962@customer00962.example.com,6781 Commerce St,West City 38,XX,65234,MFG,CRM-NextGen,2023-06-01
CUST-00963,Customer Account 00963 Inc,North,SMB,AM-037,Net60,2020-08-21,contact00963@customer00963.example.com,7249 Commerce St,North City 33,XX,56399,AGR,Manual-Import,2020-04-24
CUST-00964,Customer Account 00964 Inc,West,Enterprise,AM-022,Net60,2018-01-22,contact00964@customer00964.example.com,8156 Commerce St,West City 38,XX,88826,RTL,CRM-NextGen,2022-03-05
CUST-00965,Customer Account 00965 Inc,East,Mid-Market,AM-031,Net60,2024-02-21,contact00965@customer00965.example.com,2267 Commerce St,East City 2,XX,15061,CON,CRM-Legacy,2019-10-16
CUST-00966,Customer Account 00966 Inc,Central,Mid-Market,AM-005,Net45,2021-09-13,contact00966@customer00966.example.com,1914 Commerce St,Central City 5,XX,17721,AGR,CRM-Legacy,2021-02-18
CUST-00967,Customer Account 00967 Inc,East,Mid-Market,AM-006,Net60,2017-02-15,contact00967@customer00967.example.com,6710 Commerce St,East City 32,XX,10284,TEC,CRM-NextGen,2016-01-09
CUST-00968,Customer Account 00968 Inc,West,Mid-Market,AM-033,Net60,2021-04-13,contact00968@customer00968.example.com,7788 Commerce St,West City 2,XX,80859,MFG,CRM-NextGen,2018-11-14
CUST-00969,Customer Account 00969 Inc,North,SMB,AM-041,Net45,2018-04-14,contact00969@customer00969.example.com,6283 Commerce St,North City 9,XX,83090,CON,Manual-Import,2016-03-22
CUST-00970,Customer Account 00970 Inc,East,Mid-Market,AM-033,Prepaid,2017-12-18,contact00970@customer00970.example.com,8555 Commerce St,East City 21,XX,94949,RTL,CRM-Legacy,2020-08-19
CUST-00971,Customer Account 00971 Inc,East,Mid-Market,AM-009,Net30,2020-03-11,contact00971@customer00971.example.com,7007 Commerce St,East City 2,XX,92831,CON,CRM-Legacy,2022-02-28
CUST-00972,Customer Account 00972 Inc,Central,Mid-Market,AM-057,Net30,2017-09-18,contact00972@customer00972.example.com,8767 Commerce St,Central City 12,XX,39729,LOG,CRM-Legacy,2019-05-05
CUST-00973,Customer Account 00973 Inc,South,SMB,AM-018,Net45,2016-04-23,contact00973@customer00973.example.com,6429 Commerce St,South City 22,XX,69315,TEC,Manual-Import,2021-02-17
CUST-00974,Customer Account 00974 Inc,West,Mid-Market,AM-044,Net60,2021-03-24,contact00974@customer00974.example.com,5757 Commerce St,West City 21,XX,40866,MFG,CRM-NextGen,2023-03-30
CUST-00975,Customer Account 00975 Inc,West,SMB,AM-045,Net30,2021-12-01,contact00975@customer00975.example.com,788 Commerce St,West City 10,XX,12646,TEC,CRM-Legacy,2019-03-06
CUST-00976,Customer Account 00976 Inc,North,Mid-Market,AM-003,Net45,2018-11-02,contact00976@customer00976.example.com,4151 Commerce St,North City 1,XX,53022,AGR,CRM-Legacy,2017-03-07
CUST-00977,Customer Account 00977 Inc,West,SMB,AM-030,Net45,2020-12-18,contact00977@customer00977.example.com,5603 Commerce St,West City 7,XX,77949,CON,CRM-Legacy,2022-03-22
CUST-00978,Customer Account 00978 Inc,West,Mid-Market,AM-051,Prepaid,2016-04-11,contact00978@customer00978.example.com,3407 Commerce St,West City 24,XX,58124,RTL,CRM-Legacy,2022-05-31
CUST-00979,Customer Account 00979 Inc,Central,SMB,AM-041,Net30,2023-12-12,contact00979@customer00979.example.com,1337 Commerce St,Central City 23,XX,40695,LOG,CRM-Legacy,2021-04-09
CUST-00980,Customer Account 00980 Inc,North,SMB,AM-011,Net45,2021-09-12,contact00980@customer00980.example.com,5755 Commerce St,North City 39,XX,37065,RTL,Manual-Import,2018-09-26
CUST-00981,Customer Account 00981 Inc,South,Enterprise,AM-049,Prepaid,2021-03-14,contact00981@customer00981.example.com,2860 Commerce St,South City 21,XX,31477,RTL,CRM-Legacy,2017-05-10
CUST-00982,Customer Account 00982 Inc,East,Enterprise,AM-048,Net45,2022-02-18,contact00982@customer00982.example.com,8368 Commerce St,East City 29,XX,43247,CON,CRM-Legacy,2019-05-13
CUST-00983,Customer Account 00983 Inc,East,SMB,AM-002,Net30,2017-01-12,contact00983@customer00983.example.com,5960 Commerce St,East City 11,XX,98143,LOG,Manual-Import,2018-06-24
CUST-00984,Customer Account 00984 Inc,Central,SMB,AM-016,Net60,2016-09-14,contact00984@customer00984.example.com,8876 Commerce St,Central City 7,XX,71312,TEC,CRM-Legacy,2022-06-21
CUST-00985,Customer Account 00985 Inc,West,SMB,AM-053,Prepaid,2024-01-07,contact00985@customer00985.example.com,5649 Commerce St,West City 1,XX,41126,CON,CRM-Legacy,2016-12-15
CUST-00986,Customer Account 00986 Inc,South,SMB,AM-054,Prepaid,2018-06-28,contact00986@customer00986.example.com,2387 Commerce St,South City 33,XX,78041,CON,Manual-Import,2016-10-28
CUST-00987,Customer Account 00987 Inc,South,SMB,AM-036,Net60,2018-07-13,contact00987@customer00987.example.com,2467 Commerce St,South City 1,XX,63337,LOG,CRM-Legacy,2019-05-26
CUST-00988,Customer Account 00988 Inc,West,SMB,AM-026,Prepaid,2020-12-18,contact00988@customer00988.example.com,7126 Commerce St,West City 12,XX,23575,MFG,CRM-Legacy,2022-10-18
CUST-00989,Customer Account 00989 Inc,North,SMB,AM-029,Net30,2023-01-25,contact00989@customer00989.example.com,4429 Commerce St,North City 1,XX,21948,LOG,Manual-Import,2022-03-05
CUST-00990,Customer Account 00990 Inc,South,Mid-Market,AM-056,Prepaid,2018-08-25,contact00990@customer00990.example.com,5247 Commerce St,South City 26,XX,24948,LOG,CRM-Legacy,2024-02-26
CUST-00991,Customer Account 00991 Inc,South,Mid-Market,AM-025,Net30,2017-05-26,contact00991@customer00991.example.com,5241 Commerce St,South City 28,XX,96647,AGR,Manual-Import,2022-07-23
CUST-00992,Customer Account 00992 Inc,West,SMB,AM-021,Net60,2016-12-27,contact00992@customer00992.example.com,522 Commerce St,West City 20,XX,67135,TEC,Manual-Import,2020-05-28
CUST-00993,Customer Account 00993 Inc,West,Mid-Market,AM-045,Net60,2016-08-19,contact00993@customer00993.example.com,6458 Commerce St,West City 8,XX,43186,TEC,CRM-Legacy,2021-09-14
CUST-00994,Customer Account 00994 Inc,South,Mid-Market,AM-031,Net45,2016-06-02,contact00994@customer00994.example.com,2033 Commerce St,South City 31,XX,20968,TEC,CRM-Legacy,2020-06-04
CUST-00995,Customer Account 00995 Inc,West,Mid-Market,AM-028,Net60,2018-04-09,contact00995@customer00995.example.com,5138 Commerce St,West City 3,XX,34216,CON,Manual-Import,2018-03-26
CUST-00996,Customer Account 00996 Inc,South,SMB,AM-018,Net60,2019-03-03,contact00996@customer00996.example.com,4673 Commerce St,South City 20,XX,59768,HLC,Manual-Import,2018-05-20
CUST-00997,Customer Account 00997 Inc,East,SMB,AM-001,Prepaid,2019-11-20,contact00997@customer00997.example.com,1480 Commerce St,East City 29,XX,67649,LOG,CRM-NextGen,2016-01-09
CUST-00998,Customer Account 00998 Inc,Central,Enterprise,AM-040,Net45,2019-10-05,contact00998@customer00998.example.com,2748 Commerce St,Central City 34,XX,26923,MFG,CRM-Legacy,2024-02-16
CUST-00999,Customer Account 00999 Inc,North,Mid-Market,AM-035,Net60,2016-02-28,contact00999@customer00999.example.com,2487 Commerce St,North City 23,XX,11305,TEC,CRM-NextGen,2017-10-07
CUST-01000,Customer Account 01000 Inc,North,Enterprise,AM-029,Net45,2024-03-17,contact01000@customer01000.example.com,3423 Commerce St,North City 13,XX,76390,TEC,CRM-NextGen,2022-06-12
CUST-01001,Customer Account 01001 Inc,North,SMB,AM-043,Net60,2023-09-24,contact01001@customer01001.example.com,1374 Commerce St,North City 8,XX,91280,HLC,Manual-Import,2021-08-22
CUST-01002,Customer Account 01002 Inc,East,SMB,AM-003,Net30,2016-01-15,contact01002@customer01002.example.com,2273 Commerce St,East City 36,XX,66384,AGR,CRM-NextGen,2020-08-23
CUST-01003,Customer Account 01003 Inc,South,SMB,AM-026,Prepaid,2022-01-18,contact01003@customer01003.example.com,8150 Commerce St,South City 32,XX,70095,AGR,CRM-Legacy,2016-03-06
CUST-01004,Customer Account 01004 Inc,East,Enterprise,AM-004,Prepaid,2021-05-19,contact01004@customer01004.example.com,515 Commerce St,East City 25,XX,75921,HLC,Manual-Import,2023-12-28
CUST-01005,Customer Account 01005 Inc,Central,SMB,AM-006,Net45,2019-12-13,contact01005@customer01005.example.com,3350 Commerce St,Central City 17,XX,72508,MFG,Manual-Import,2021-12-23
CUST-01006,Customer Account 01006 Inc,North,Mid-Market,AM-046,Net45,2020-03-30,contact01006@customer01006.example.com,2184 Commerce St,North City 24,XX,66629,HLC,CRM-NextGen,2021-01-20
CUST-01007,Customer Account 01007 Inc,East,SMB,AM-026,Net45,2021-11-25,contact01007@customer01007.example.com,8119 Commerce St,East City 5,XX,63261,AGR,CRM-Legacy,2018-10-09
CUST-01008,Customer Account 01008 Inc,West,Mid-Market,AM-056,Net30,2016-03-23,contact01008@customer01008.example.com,8129 Commerce St,West City 29,XX,27445,MFG,CRM-Legacy,2023-03-16
CUST-01009,Customer Account 01009 Inc,West,SMB,AM-056,Prepaid,2020-05-17,contact01009@customer01009.example.com,7762 Commerce St,West City 24,XX,10630,TEC,CRM-Legacy,2016-09-07
CUST-01010,Customer Account 01010 Inc,East,Mid-Market,AM-055,Net60,2018-07-27,contact01010@customer01010.example.com,1253 Commerce St,East City 8,XX,12218,LOG,CRM-NextGen,2023-09-28
CUST-01011,Customer Account 01011 Inc,West,Mid-Market,AM-021,Net30,2022-08-13,contact01011@customer01011.example.com,5577 Commerce St,West City 17,XX,62935,LOG,CRM-Legacy,2023-05-27
CUST-01012,Customer Account 01012 Inc,Central,Enterprise,AM-045,Net30,2021-10-07,contact01012@customer01012.example.com,4059 Commerce St,Central City 39,XX,10565,HLC,CRM-Legacy,2023-03-29
CUST-01013,Customer Account 01013 Inc,North,SMB,AM-025,Prepaid,2021-05-14,contact01013@customer01013.example.com,1713 Commerce St,North City 4,XX,46995,TEC,CRM-NextGen,2016-05-29
CUST-01014,Customer Account 01014 Inc,West,SMB,AM-024,Net45,2017-11-27,contact01014@customer01014.example.com,4974 Commerce St,West City 38,XX,84220,MFG,Manual-Import,2021-06-17
CUST-01015,Customer Account 01015 Inc,Central,SMB,AM-057,Net45,2023-05-21,contact01015@customer01015.example.com,9435 Commerce St,Central City 39,XX,95917,CON,Manual-Import,2022-06-04
CUST-01016,Customer Account 01016 Inc,South,Mid-Market,AM-002,Prepaid,2018-05-14,contact01016@customer01016.example.com,3669 Commerce St,South City 33,XX,57284,CON,CRM-Legacy,2021-01-17
CUST-01017,Customer Account 01017 Inc,East,Enterprise,AM-055,Net60,2023-11-01,contact01017@customer01017.example.com,8839 Commerce St,East City 4,XX,99869,HLC,Manual-Import,2021-03-05
CUST-01018,Customer Account 01018 Inc,Central,SMB,AM-021,Net30,2022-05-15,contact01018@customer01018.example.com,1519 Commerce St,Central City 33,XX,21365,RTL,CRM-NextGen,2017-06-30
CUST-01019,Customer Account 01019 Inc,North,Mid-Market,AM-004,Net30,2017-02-16,contact01019@customer01019.example.com,6154 Commerce St,North City 13,XX,78199,AGR,CRM-Legacy,2023-10-16
CUST-01020,Customer Account 01020 Inc,West,Enterprise,AM-049,Prepaid,2020-08-31,contact01020@customer01020.example.com,467 Commerce St,West City 7,XX,28543,HLC,CRM-NextGen,2019-07-07
CUST-01021,Customer Account 01021 Inc,Central,Mid-Market,AM-056,Prepaid,2018-03-13,contact01021@customer01021.example.com,5625 Commerce St,Central City 26,XX,35696,LOG,CRM-Legacy,2016-06-26
CUST-01022,Customer Account 01022 Inc,South,Mid-Market,AM-049,Prepaid,2017-04-04,contact01022@customer01022.example.com,1671 Commerce St,South City 36,XX,38919,MFG,CRM-NextGen,2022-02-01
CUST-01023,Customer Account 01023 Inc,West,Mid-Market,AM-006,Net60,2021-02-05,contact01023@customer01023.example.com,3444 Commerce St,West City 34,XX,17022,AGR,Manual-Import,2021-08-17
CUST-01024,Customer Account 01024 Inc,East,Enterprise,AM-023,Net30,2021-03-22,contact01024@customer01024.example.com,5546 Commerce St,East City 20,XX,52732,MFG,Manual-Import,2023-11-06
CUST-01025,Customer Account 01025 Inc,South,Enterprise,AM-019,Net30,2023-05-29,contact01025@customer01025.example.com,1807 Commerce St,South City 23,XX,89410,AGR,CRM-Legacy,2017-04-02
CUST-01026,Customer Account 01026 Inc,West,Mid-Market,AM-024,Net30,2018-01-22,contact01026@customer01026.example.com,7469 Commerce St,West City 28,XX,76767,RTL,CRM-Legacy,2017-09-19
CUST-01027,Customer Account 01027 Inc,West,Mid-Market,AM-001,Net45,2018-01-10,contact01027@customer01027.example.com,4309 Commerce St,West City 30,XX,27860,TEC,CRM-Legacy,2017-06-17
CUST-01028,Customer Account 01028 Inc,West,Mid-Market,AM-034,Net30,2019-06-30,contact01028@customer01028.example.com,1376 Commerce St,West City 35,XX,34114,AGR,CRM-Legacy,2021-05-07
CUST-01029,Customer Account 01029 Inc,South,Enterprise,AM-017,Net30,2022-03-08,contact01029@customer01029.example.com,3521 Commerce St,South City 23,XX,68184,CON,CRM-NextGen,2024-01-04
CUST-01030,Customer Account 01030 Inc,West,SMB,AM-021,Net45,2020-08-03,contact01030@customer01030.example.com,8167 Commerce St,West City 10,XX,30016,MFG,CRM-Legacy,2021-01-22
CUST-01031,Customer Account 01031 Inc,East,SMB,AM-018,Net30,2021-10-03,contact01031@customer01031.example.com,9057 Commerce St,East City 18,XX,54528,TEC,CRM-Legacy,2021-02-22
CUST-01032,Customer Account 01032 Inc,South,SMB,AM-028,Net45,2016-08-15,contact01032@customer01032.example.com,7841 Commerce St,South City 39,XX,56796,MFG,Manual-Import,2017-09-16
CUST-01033,Customer Account 01033 Inc,South,Enterprise,AM-042,Net60,2018-02-25,contact01033@customer01033.example.com,8629 Commerce St,South City 7,XX,91558,AGR,CRM-Legacy,2020-10-02
CUST-01034,Customer Account 01034 Inc,Central,Mid-Market,AM-004,Prepaid,2017-09-17,contact01034@customer01034.example.com,7222 Commerce St,Central City 38,XX,40944,MFG,CRM-NextGen,2020-11-29
CUST-01035,Customer Account 01035 Inc,West,Mid-Market,AM-029,Net60,2023-11-09,contact01035@customer01035.example.com,9397 Commerce St,West City 14,XX,35749,AGR,CRM-NextGen,2019-09-04
CUST-01036,Customer Account 01036 Inc,West,Mid-Market,AM-039,Prepaid,2017-11-12,contact01036@customer01036.example.com,9375 Commerce St,West City 4,XX,77521,MFG,Manual-Import,2023-11-18
CUST-01037,Customer Account 01037 Inc,Central,Mid-Market,AM-047,Prepaid,2020-05-06,contact01037@customer01037.example.com,8182 Commerce St,Central City 28,XX,73103,HLC,CRM-NextGen,2019-08-12
CUST-01038,Customer Account 01038 Inc,West,Mid-Market,AM-043,Net30,2020-04-28,contact01038@customer01038.example.com,6720 Commerce St,West City 9,XX,74063,MFG,Manual-Import,2021-09-01
CUST-01039,Customer Account 01039 Inc,West,SMB,AM-042,Net60,2017-06-27,contact01039@customer01039.example.com,9230 Commerce St,West City 29,XX,37979,LOG,CRM-Legacy,2021-04-17
CUST-01040,Customer Account 01040 Inc,West,SMB,AM-057,Net45,2022-08-01,contact01040@customer01040.example.com,2529 Commerce St,West City 39,XX,78733,CON,CRM-Legacy,2020-01-31
CUST-01041,Customer Account 01041 Inc,North,SMB,AM-055,Prepaid,2016-11-26,contact01041@customer01041.example.com,7615 Commerce St,North City 12,XX,19789,RTL,CRM-NextGen,2023-01-09
CUST-01042,Customer Account 01042 Inc,West,Mid-Market,AM-014,Net60,2020-04-05,contact01042@customer01042.example.com,336 Commerce St,West City 3,XX,16806,LOG,CRM-NextGen,2020-01-13
CUST-01043,Customer Account 01043 Inc,West,Mid-Market,AM-012,Net30,2022-07-22,contact01043@customer01043.example.com,8201 Commerce St,West City 25,XX,91897,TEC,CRM-Legacy,2018-09-21
CUST-01044,Customer Account 01044 Inc,North,SMB,AM-054,Net45,2021-11-24,contact01044@customer01044.example.com,3371 Commerce St,North City 18,XX,68663,LOG,CRM-NextGen,2021-10-31
CUST-01045,Customer Account 01045 Inc,East,SMB,AM-025,Net45,2023-05-11,contact01045@customer01045.example.com,4566 Commerce St,East City 29,XX,56537,AGR,Manual-Import,2019-06-24
CUST-01046,Customer Account 01046 Inc,West,Enterprise,AM-030,Net60,2020-11-21,contact01046@customer01046.example.com,4568 Commerce St,West City 15,XX,73149,HLC,CRM-Legacy,2023-10-15
CUST-01047,Customer Account 01047 Inc,East,SMB,AM-010,Net45,2018-04-24,contact01047@customer01047.example.com,4923 Commerce St,East City 2,XX,60422,MFG,Manual-Import,2019-07-11
CUST-01048,Customer Account 01048 Inc,South,Mid-Market,AM-027,Net30,2021-06-29,contact01048@customer01048.example.com,9762 Commerce St,South City 19,XX,18873,MFG,Manual-Import,2018-11-10
